Site_ID,FID_1,Datst_1,Mj_ID_1,Site_Nm,EJZ1,EJZ1_2,EJZ2,NINV,EJZ3a,EJZ3,EJZ3b,AKK,EJZ4,EJZ4C,LTM,EBA_FCP,KHA,MBA_LBA,NUZI,LBA,SM,MASS,EIA_FCP,LASS,MIA_FCP,EIA_MIA,IA,IA_FCP,LIA,PASS,POINT_X,POINT_Y,cnfdnc_,EBA1,EBA2,MBA,LBA_brd,IA1,IA2,Tuna_sz,Tn_plyg,Name,POINT_Z,Size,Period,Tuna,number
TBS_4,975,TBS,TBS_4_0_0,(Tell Rajab),0,0,0,0,0,0,0,0,0,0,4.7801,4.0801,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,642686.35135,4063957.68025,1,4.0801,4.7801,0,0,1.2001,1.2001,1.6865961852e-005,633,,,4.7801,"EBA1,EBA2,IA1,IA2",,91835
TBS_43,978,TBS,TBS_43_0_0,(Tell Hassek),0,0,0,0.0006,0,0,0,0,0,0,0.0006,0,0,0,0,0.0006,27.792096,0,0,27.792096,0,0.0005,0,0,0.0005,0,639339.020488889,4071052.05813889,1,0.0006,0.0006,27.792096,27.792096,0.0005,27.792096,3.7738523536e-005,244,,,27.792096,"EBA1,EBA2,MBA,LBA,IA1,IA2",,178729
TBS_50,985,TBS,TBS_50_0_0,(Tell Ghazal Fawqani),0,0,0,0,0,0,0,0,0,0,0,0.8131,1.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,634444.428533333,4072326.64846667,1,0.8131,0.8131,1.0601,0,0,0,7.995069133e-006,142,,,1.0601,"EBA1,EBA2,MBA",,193979
TBS_55,986,TBS,TBS_55_0_0,(Tell Effendi),0,0,0,1.4001,0,0,0,0,0,0,0.8401,0,0,0,0,0.8401,0,0,0,0.0005,0,1.4001,0,0,1.4001,0,651514.996927273,4071525.60441818,1,1.4001,0.8401,0,0.8401,1.4001,1.4001,2.4703703613e-005,389,,,1.4001,"EBA1,EBA2,LBA,IA1,IA2",,98966
TBS_59,984,TBS,TBS_59_0_0,(Tell Jamil),0,0,0,8.1161,0,0,0,0,0,0,7.8001,0,4.0001,0,0,8.6061,0,7.8001,0,0.4901,0,8.1161,0,0,0.3161,0,643613.97635,4061017.46168333,1,8.1161,7.8001,4.0001,8.6061,8.1161,8.1161,1.5272916576e-005,412,,,8.6061,"EBA1,EBA2,MBA,LBA,IA1,IA2",,158819
TBS_60,967,TBS,TBS_60_0_0,Tell 'Aloni,0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644406.3571,4058443.9979,1,1.88,1.88,0,0,0,0,6.747677615e-006,894,,,1.88,"EBA1,EBA2",,65594
THS_1,1079,THS,THS_1_0_0,(Tell Hamoukar),0,0,0,101.4001,0,0,0,0,0,0,101.4001,0,0,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,763870.77062,4078236.2007,1,101.4001,101.4001,0,0,0,0,0.000146706743812,208,,,101.4001,"EBA1,EBA2",,93310
THS_16,1094,THS,THS_16_0_0,(Tell es-Sara),0,0,0,0.0002,0,0,0,0,0,0,0.0002,0,0.0002,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,766072.948333333,4078644.0552,1,0.0002,0.0002,0.0002,1.1001,1.1001,1.1001,1.1634153832e-005,430,,,1.1001,"EBA1,EBA2,MBA,LBA,IA1,IA2",,90518
THS_41,1114,THS,THS_41_0_0,(Tell Na'ur),0,0,0,0.9001,0,0,0,0,0,0,1.6001,0,2.4001,0,0,0.8001,0,0,0,0,0,0,3.2001,0,0,0,760477.694590909,4071303.05560909,1,0.9001,1.6001,2.4001,0.8001,3.2001,3.2001,1.0313979912e-005,129,,,3.2001,"EBA1,EBA2,MBA,LBA,IA1,IA2",,128101
THS_51,1124,THS,THS_51_0_0,,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762503.4873,4078473.126,1,0.0001,0.0001,0,0,0,0,0,,,,,"EBA1,EBA2",,12098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669134.124149,4082752.7446,2,12,0,0.0001,0,0,0,1.8214450855e-005,774,A?nakkum? (Chagar Bazar),0,1.8214450855e-005,"EBA1,MBA",,175767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662667.838689,4028462.78402,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.659594126e-006,435,Dur-A??ur-ketti-le?er (Tell Bderi),0,3.659594126e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,191243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689910.776453,4068020.59125,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.8309632907e-005,372,Kahat (Tell Barri),0,1.8309632907e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,103642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683912.955318,4059941.81042,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00019157346683,738,Nagar (Tell Brak),0,0.00019157346683,"EBA1,EBA2,MBA,LBA,IA1,IA2",,104952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693111.845064,4076651.24076,2,0.0001,0.0001,0.0001,245,0.0001,0.0001,2.3654855947e-005,557,Taidu? (Tell Hamidiya),0,2.3654855947e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,190958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677507.638352,4103138.20389,2,135,135,135,135,0,0,0.00014052979385,97,Urke? (Mozan),0,0.00014052979385,"EBA1,EBA2,MBA,LBA",,196753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793776.519965,4064372.34499,3,1,0,0,0,0,0,0,,(Khanijdal east),0,1,EBA1,,99489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695605.379377,4091090.54695,3,0.0001,0.0001,0,0,0,0,0,,(Tell Abu Dhuwil),0,,"EBA1,EBA2",,189118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648569.846822,4052577.51851,2,3,3,3,3,3,3,5.088876135e-006,839,(Tell Abu Hafur),0,5.088876135e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,179242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646897.257182,4054729.31702,2,0.0001,0.0001,0,0,0,0,2.078394456e-006,481,(Tell Abu Hujeira I),0,2.078394456e-006,"EBA1,EBA2",,163722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680203.629802,4082687.87738,2,38,38,38,38,38,38,2.1436780381e-005,636,(Tell 'Arbid),0,2.1436780381e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,183602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618557.447793,4047769.16574,2,22,22,0,0,0,0,5.711419416e-006,111,(Tell Hamam Gharbi),0,5.711419416e-006,"EBA1,EBA2",,188483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621616.342127,4045815.48557,2,15,15,0,0,0,0,1.667090819e-005,450,(Tell Hamam Sharqi),0,1.667090819e-005,"EBA1,EBA2",,189633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650830.956275,4050195.1243,2,1.8,0,0,0,0,0,4.117112847e-006,72,(Tell Jassas)?,0,4.117112847e-006,EBA1,,159900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666449.37771,4033472.76558,2,0.0001,0.0001,0,0,0,0,5.07133531e-007,224,(Tell Judayda),0,5.07133531e-007,"EBA1,EBA2",,162976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646745.911791,4055844.20262,2,0.0001,0.0001,0,0,0,0,4.838712717e-006,54,(Tell Kashkashok III),0,4.838712717e-006,"EBA1,EBA2",,124787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574713.28901,4067969.9223,2,40,0,0,0,0,0,3.9594582677e-005,375,(Tell Khanzir),0,3.9594582677e-005,EBA1,,188580
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669405.923391,4058968.4715,2,3,3,0,0,0,0,4.674650599e-006,837,(Tell Khazna I),0,4.674650599e-006,"EBA1,EBA2",,85060
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630410.483646,4041151.56004,2,44,44,0,0,44,44,5.3624696474e-005,545,(Tell Mabtuh esh-Sharqi),0,5.3624696474e-005,"EBA1,EBA2,IA1,IA2",,185851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662449.500143,4030423.75103,2,0.0001,0.0001,0,0,0,0,2.767560889e-006,810,(Tell Melebiya),0,2.767560889e-006,"EBA1,EBA2",,179657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664186.039153,4037399.12,2,1.3,1.3,1.3,1.3,1.3,1.3,1.993243655e-006,204,(Tell Rad Shaqrah),0,1.993243655e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,182701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666015.913576,4034370.90036,2,0.5,0.5,0,0,0,0,3.97694013e-007,187,(Tell Raqa'i),0,3.97694013e-007,"EBA1,EBA2",,121474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667282.056048,4032179.15087,3,40,40,40,40,40,40,0,,(Tell Tnenir),0,40,"EBA1,EBA2,MBA,LBA,IA1,IA2",,438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656800.566374,4046308.29688,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.610914489e-006,549,(Tell Zaghan),0,5.610914489e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,181973
